     Energy       Flux            PL            PC          PL45   Filtered
         eV  ph/s/0.1%             -             -             -          -
3.05400e+05  5.034e+06  9.631946e-01  0.000000e+00  0.000000e+00  7.550e+01
3.05500e+05  5.009e+06  9.632052e-01  0.000000e+00  0.000000e+00  7.528e+01
3.05600e+05  4.983e+06  9.632159e-01  0.000000e+00  0.000000e+00  6.939e+01
3.05700e+05  4.958e+06  9.632266e-01  0.000000e+00  0.000000e+00  6.942e+01
3.05800e+05  4.933e+06  9.632373e-01  0.000000e+00  0.000000e+00  6.906e+01
3.05900e+05  4.908e+06  9.632479e-01  0.000000e+00  0.000000e+00  6.871e+01
3.06000e+05  4.883e+06  9.632586e-01  0.000000e+00  0.000000e+00  6.836e+01
3.06100e+05  4.858e+06  9.632692e-01  0.000000e+00  0.000000e+00  6.802e+01
3.06200e+05  4.834e+06  9.632799e-01  0.000000e+00  0.000000e+00  6.767e+01
3.06300e+05  4.809e+06  9.632905e-01  0.000000e+00  0.000000e+00  6.733e+01
3.06400e+05  4.785e+06  9.633012e-01  0.000000e+00  0.000000e+00  6.699e+01
3.06500e+05  4.761e+06  9.633118e-01  0.000000e+00  0.000000e+00  6.665e+01
3.06600e+05  4.737e+06  9.633224e-01  0.000000e+00  0.000000e+00  6.632e+01
3.06700e+05  4.713e+06  9.633330e-01  0.000000e+00  0.000000e+00  6.598e+01
3.06800e+05  4.689e+06  9.633436e-01  0.000000e+00  0.000000e+00  6.565e+01
3.06900e+05  4.665e+06  9.633543e-01  0.000000e+00  0.000000e+00  6.531e+01
3.07000e+05  4.642e+06  9.633649e-01  0.000000e+00  0.000000e+00  6.498e+01
3.07100e+05  4.618e+06  9.633755e-01  0.000000e+00  0.000000e+00  6.466e+01
3.07200e+05  4.595e+06  9.633860e-01  0.000000e+00  0.000000e+00  6.433e+01
3.07300e+05  4.572e+06  9.633966e-01  0.000000e+00  0.000000e+00  6.400e+01
3.07400e+05  4.549e+06  9.634072e-01  0.000000e+00  0.000000e+00  6.368e+01
3.07500e+05  4.526e+06  9.634178e-01  0.000000e+00  0.000000e+00  6.336e+01
3.07600e+05  4.503e+06  9.634283e-01  0.000000e+00  0.000000e+00  6.304e+01
3.07700e+05  4.480e+06  9.634389e-01  0.000000e+00  0.000000e+00  6.272e+01
3.07800e+05  4.457e+06  9.634495e-01  0.000000e+00  0.000000e+00  6.240e+01
3.07900e+05  4.435e+06  9.634600e-01  0.000000e+00  0.000000e+00  6.209e+01
3.08000e+05  4.412e+06  9.634705e-01  0.000000e+00  0.000000e+00  6.177e+01
3.08100e+05  4.390e+06  9.634811e-01  0.000000e+00  0.000000e+00  6.146e+01
3.08200e+05  4.368e+06  9.634916e-01  0.000000e+00  0.000000e+00  6.115e+01
3.08300e+05  4.346e+06  9.635021e-01  0.000000e+00  0.000000e+00  6.084e+01
3.08400e+05  4.324e+06  9.635127e-01  0.000000e+00  0.000000e+00  6.053e+01
3.08500e+05  4.302e+06  9.635232e-01  0.000000e+00  0.000000e+00  6.022e+01
3.08600e+05  4.280e+06  9.635337e-01  0.000000e+00  0.000000e+00  5.992e+01
3.08700e+05  4.258e+06  9.635442e-01  0.000000e+00  0.000000e+00  5.962e+01
3.08800e+05  4.237e+06  9.635547e-01  0.000000e+00  0.000000e+00  5.932e+01
3.08900e+05  4.215e+06  9.635652e-01  0.000000e+00  0.000000e+00  5.902e+01
3.09000e+05  4.194e+06  9.635757e-01  0.000000e+00  0.000000e+00  5.872e+01
3.09100e+05  4.173e+06  9.635861e-01  0.000000e+00  0.000000e+00  5.842e+01
3.09200e+05  4.152e+06  9.635966e-01  0.000000e+00  0.000000e+00  5.812e+01
3.09300e+05  4.131e+06  9.636071e-01  0.000000e+00  0.000000e+00  5.783e+01
3.09400e+05  4.110e+06  9.636176e-01  0.000000e+00  0.000000e+00  5.754e+01
3.09500e+05  4.089e+06  9.636280e-01  0.000000e+00  0.000000e+00  5.725e+01
3.09600e+05  4.068e+06  9.636385e-01  0.000000e+00  0.000000e+00  5.696e+01
3.09700e+05  4.048e+06  9.636489e-01  0.000000e+00  0.000000e+00  5.667e+01
3.09800e+05  4.027e+06  9.636594e-01  0.000000e+00  0.000000e+00  5.638e+01
3.09900e+05  4.007e+06  9.636698e-01  0.000000e+00  0.000000e+00  5.610e+01
3.10000e+05  3.987e+06  9.636802e-01  0.000000e+00  0.000000e+00  5.581e+01
3.10100e+05  3.966e+06  9.636906e-01  0.000000e+00  0.000000e+00  5.553e+01
3.10200e+05  3.946e+06  9.637011e-01  0.000000e+00  0.000000e+00  5.525e+01
3.10300e+05  3.926e+06  9.637115e-01  0.000000e+00  0.000000e+00  5.497e+01
3.10400e+05  3.907e+06  9.637219e-01  0.000000e+00  0.000000e+00  5.469e+01
3.10500e+05  3.887e+06  9.637323e-01  0.000000e+00  0.000000e+00  5.442e+01
3.10600e+05  3.867e+06  9.637427e-01  0.000000e+00  0.000000e+00  5.414e+01
3.10700e+05  3.848e+06  9.637531e-01  0.000000e+00  0.000000e+00  5.387e+01
3.10800e+05  3.828e+06  9.637635e-01  0.000000e+00  0.000000e+00  5.359e+01
3.10900e+05  3.809e+06  9.637738e-01  0.000000e+00  0.000000e+00  5.333e+01
3.11000e+05  3.789e+06  9.637842e-01  0.000000e+00  0.000000e+00  5.345e+01
3.11100e+05  3.770e+06  9.637946e-01  0.000000e+00  0.000000e+00  4.909e+01
3.11200e+05  3.751e+06  9.638049e-01  0.000000e+00  0.000000e+00  4.877e+01
3.11300e+05  3.732e+06  9.638153e-01  0.000000e+00  0.000000e+00  4.852e+01
3.11400e+05  3.713e+06  9.638257e-01  0.000000e+00  0.000000e+00  4.827e+01
3.11500e+05  3.695e+06  9.638360e-01  0.000000e+00  0.000000e+00  4.803e+01
3.11600e+05  3.676e+06  9.638463e-01  0.000000e+00  0.000000e+00  4.779e+01
3.11700e+05  3.657e+06  9.638567e-01  0.000000e+00  0.000000e+00  4.754e+01
3.11800e+05  3.639e+06  9.638670e-01  0.000000e+00  0.000000e+00  4.730e+01
3.11900e+05  3.620e+06  9.638773e-01  0.000000e+00  0.000000e+00  4.706e+01
3.12000e+05  3.602e+06  9.638877e-01  0.000000e+00  0.000000e+00  4.683e+01
3.12100e+05  3.584e+06  9.638980e-01  0.000000e+00  0.000000e+00  4.659e+01
3.12200e+05  3.566e+06  9.639083e-01  0.000000e+00  0.000000e+00  4.635e+01
3.12300e+05  3.548e+06  9.639186e-01  0.000000e+00  0.000000e+00  4.612e+01
3.12400e+05  3.530e+06  9.639289e-01  0.000000e+00  0.000000e+00  4.589e+01
3.12500e+05  3.512e+06  9.639392e-01  0.000000e+00  0.000000e+00  4.565e+01
3.12600e+05  3.494e+06  9.639494e-01  0.000000e+00  0.000000e+00  4.542e+01
3.12700e+05  3.476e+06  9.639597e-01  0.000000e+00  0.000000e+00  4.519e+01
3.12800e+05  3.459e+06  9.639700e-01  0.000000e+00  0.000000e+00  4.496e+01
3.12900e+05  3.441e+06  9.639803e-01  0.000000e+00  0.000000e+00  4.474e+01
3.13000e+05  3.424e+06  9.639905e-01  0.000000e+00  0.000000e+00  4.451e+01
3.13100e+05  3.407e+06  9.640008e-01  0.000000e+00  0.000000e+00  4.429e+01
3.13200e+05  3.389e+06  9.640110e-01  0.000000e+00  0.000000e+00  4.406e+01
3.13300e+05  3.372e+06  9.640213e-01  0.000000e+00  0.000000e+00  4.384e+01
3.13400e+05  3.355e+06  9.640315e-01  0.000000e+00  0.000000e+00  4.362e+01
3.13500e+05  3.338e+06  9.640418e-01  0.000000e+00  0.000000e+00  4.340e+01
3.13600e+05  3.321e+06  9.640520e-01  0.000000e+00  0.000000e+00  4.318e+01
3.13700e+05  3.304e+06  9.640622e-01  0.000000e+00  0.000000e+00  4.296e+01
3.13800e+05  3.288e+06  9.640725e-01  0.000000e+00  0.000000e+00  4.274e+01
3.13900e+05  3.271e+06  9.640827e-01  0.000000e+00  0.000000e+00  4.252e+01
3.14000e+05  3.255e+06  9.640929e-01  0.000000e+00  0.000000e+00  4.231e+01
3.14100e+05  3.238e+06  9.641031e-01  0.000000e+00  0.000000e+00  4.209e+01
3.14200e+05  3.222e+06  9.641133e-01  0.000000e+00  0.000000e+00  4.188e+01
3.14300e+05  3.205e+06  9.641235e-01  0.000000e+00  0.000000e+00  4.167e+01
3.14400e+05  3.189e+06  9.641337e-01  0.000000e+00  0.000000e+00  4.146e+01
3.14500e+05  3.173e+06  9.641438e-01  0.000000e+00  0.000000e+00  4.125e+01
3.14600e+05  3.157e+06  9.641540e-01  0.000000e+00  0.000000e+00  4.104e+01
3.14700e+05  3.141e+06  9.641642e-01  0.000000e+00  0.000000e+00  4.083e+01
3.14800e+05  3.125e+06  9.641744e-01  0.000000e+00  0.000000e+00  4.063e+01
3.14900e+05  3.109e+06  9.641845e-01  0.000000e+00  0.000000e+00  4.042e+01
3.15000e+05  3.093e+06  9.641947e-01  0.000000e+00  0.000000e+00  4.022e+01
3.15100e+05  3.078e+06  9.642048e-01  0.000000e+00  0.000000e+00  4.001e+01
3.15200e+05  3.062e+06  9.642150e-01  0.000000e+00  0.000000e+00  3.981e+01
3.15300e+05  3.047e+06  9.642251e-01  0.000000e+00  0.000000e+00  3.961e+01
3.15400e+05  3.031e+06  9.642352e-01  0.000000e+00  0.000000e+00  3.941e+01
3.15500e+05  3.016e+06  9.642454e-01  0.000000e+00  0.000000e+00  3.921e+01
3.15600e+05  3.001e+06  9.642555e-01  0.000000e+00  0.000000e+00  3.901e+01
3.15700e+05  2.986e+06  9.642656e-01  0.000000e+00  0.000000e+00  3.881e+01
3.15800e+05  2.970e+06  9.642757e-01  0.000000e+00  0.000000e+00  3.862e+01
3.15900e+05  2.955e+06  9.642858e-01  0.000000e+00  0.000000e+00  3.842e+01
3.16000e+05  2.940e+06  9.642959e-01  0.000000e+00  0.000000e+00  3.823e+01
3.16100e+05  2.926e+06  9.643060e-01  0.000000e+00  0.000000e+00  3.803e+01
3.16200e+05  2.911e+06  9.643161e-01  0.000000e+00  0.000000e+00  3.784e+01
3.16300e+05  2.896e+06  9.643262e-01  0.000000e+00  0.000000e+00  3.765e+01
3.16400e+05  2.881e+06  9.643363e-01  0.000000e+00  0.000000e+00  3.746e+01
3.16500e+05  2.867e+06  9.643464e-01  0.000000e+00  0.000000e+00  3.727e+01
3.16600e+05  2.852e+06  9.643564e-01  0.000000e+00  0.000000e+00  3.708e+01
3.16700e+05  2.838e+06  9.643665e-01  0.000000e+00  0.000000e+00  3.689e+01
3.16800e+05  2.823e+06  9.643765e-01  0.000000e+00  0.000000e+00  3.670e+01
3.16900e+05  2.809e+06  9.643866e-01  0.000000e+00  0.000000e+00  3.653e+01
3.17000e+05  2.795e+06  9.643966e-01  0.000000e+00  0.000000e+00  3.662e+01
3.17100e+05  2.781e+06  9.644067e-01  0.000000e+00  0.000000e+00  3.343e+01
3.17200e+05  2.767e+06  9.644167e-01  0.000000e+00  0.000000e+00  3.320e+01
3.17300e+05  2.753e+06  9.644268e-01  0.000000e+00  0.000000e+00  3.303e+01
3.17400e+05  2.739e+06  9.644368e-01  0.000000e+00  0.000000e+00  3.287e+01
3.17500e+05  2.725e+06  9.644468e-01  0.000000e+00  0.000000e+00  3.270e+01
3.17600e+05  2.711e+06  9.644568e-01  0.000000e+00  0.000000e+00  3.253e+01
3.17700e+05  2.697e+06  9.644668e-01  0.000000e+00  0.000000e+00  3.237e+01
3.17800e+05  2.684e+06  9.644768e-01  0.000000e+00  0.000000e+00  3.220e+01
3.17900e+05  2.670e+06  9.644868e-01  0.000000e+00  0.000000e+00  3.204e+01
3.18000e+05  2.657e+06  9.644968e-01  0.000000e+00  0.000000e+00  3.188e+01
3.18100e+05  2.643e+06  9.645068e-01  0.000000e+00  0.000000e+00  3.172e+01
3.18200e+05  2.630e+06  9.645168e-01  0.000000e+00  0.000000e+00  3.156e+01
3.18300e+05  2.616e+06  9.645268e-01  0.000000e+00  0.000000e+00  3.140e+01
3.18400e+05  2.603e+06  9.645368e-01  0.000000e+00  0.000000e+00  3.124e+01
3.18500e+05  2.590e+06  9.645467e-01  0.000000e+00  0.000000e+00  3.108e+01
3.18600e+05  2.577e+06  9.645567e-01  0.000000e+00  0.000000e+00  3.092e+01
3.18700e+05  2.564e+06  9.645666e-01  0.000000e+00  0.000000e+00  3.077e+01
3.18800e+05  2.551e+06  9.645766e-01  0.000000e+00  0.000000e+00  3.061e+01
3.18900e+05  2.538e+06  9.645865e-01  0.000000e+00  0.000000e+00  3.046e+01
3.19000e+05  2.525e+06  9.645965e-01  0.000000e+00  0.000000e+00  3.030e+01
3.19100e+05  2.512e+06  9.646064e-01  0.000000e+00  0.000000e+00  3.015e+01
3.19200e+05  2.500e+06  9.646164e-01  0.000000e+00  0.000000e+00  3.000e+01
3.19300e+05  2.487e+06  9.646263e-01  0.000000e+00  0.000000e+00  2.984e+01
3.19400e+05  2.474e+06  9.646362e-01  0.000000e+00  0.000000e+00  2.969e+01
3.19500e+05  2.462e+06  9.646461e-01  0.000000e+00  0.000000e+00  2.954e+01
3.19600e+05  2.449e+06  9.646560e-01  0.000000e+00  0.000000e+00  2.939e+01
3.19700e+05  2.437e+06  9.646659e-01  0.000000e+00  0.000000e+00  2.924e+01
3.19800e+05  2.425e+06  9.646758e-01  0.000000e+00  0.000000e+00  2.910e+01
3.19900e+05  2.412e+06  9.646857e-01  0.000000e+00  0.000000e+00  2.895e+01
3.20000e+05  2.400e+06  9.646956e-01  0.000000e+00  0.000000e+00  2.880e+01
3.20100e+05  2.388e+06  9.647055e-01  0.000000e+00  0.000000e+00  2.866e+01
3.20200e+05  2.376e+06  9.647154e-01  0.000000e+00  0.000000e+00  2.851e+01
3.20300e+05  2.364e+06  9.647253e-01  0.000000e+00  0.000000e+00  2.837e+01
3.20400e+05  2.352e+06  9.647351e-01  0.000000e+00  0.000000e+00  2.822e+01
3.20500e+05  2.340e+06  9.647450e-01  0.000000e+00  0.000000e+00  2.808e+01
3.20600e+05  2.328e+06  9.647549e-01  0.000000e+00  0.000000e+00  2.794e+01
3.20700e+05  2.316e+06  9.647647e-01  0.000000e+00  0.000000e+00  2.780e+01
3.20800e+05  2.305e+06  9.647746e-01  0.000000e+00  0.000000e+00  2.766e+01
3.20900e+05  2.293e+06  9.647844e-01  0.000000e+00  0.000000e+00  2.752e+01
3.21000e+05  2.281e+06  9.647942e-01  0.000000e+00  0.000000e+00  2.738e+01
3.21100e+05  2.270e+06  9.648041e-01  0.000000e+00  0.000000e+00  2.724e+01
3.21200e+05  2.258e+06  9.648139e-01  0.000000e+00  0.000000e+00  2.710e+01
3.21300e+05  2.247e+06  9.648237e-01  0.000000e+00  0.000000e+00  2.696e+01
3.21400e+05  2.236e+06  9.648335e-01  0.000000e+00  0.000000e+00  2.683e+01
3.21500e+05  2.224e+06  9.648434e-01  0.000000e+00  0.000000e+00  2.669e+01
3.21600e+05  2.213e+06  9.648532e-01  0.000000e+00  0.000000e+00  2.656e+01
3.21700e+05  2.202e+06  9.648630e-01  0.000000e+00  0.000000e+00  2.642e+01
3.21800e+05  2.191e+06  9.648728e-01  0.000000e+00  0.000000e+00  2.629e+01
3.21900e+05  2.179e+06  9.648825e-01  0.000000e+00  0.000000e+00  2.615e+01
3.22000e+05  2.168e+06  9.648923e-01  0.000000e+00  0.000000e+00  2.602e+01
3.22100e+05  2.157e+06  9.649021e-01  0.000000e+00  0.000000e+00  2.589e+01
3.22200e+05  2.147e+06  9.649119e-01  0.000000e+00  0.000000e+00  2.576e+01
3.22300e+05  2.136e+06  9.649217e-01  0.000000e+00  0.000000e+00  2.563e+01
3.22400e+05  2.125e+06  9.649314e-01  0.000000e+00  0.000000e+00  2.550e+01
3.22500e+05  2.114e+06  9.649412e-01  0.000000e+00  0.000000e+00  2.537e+01
3.22600e+05  2.103e+06  9.649509e-01  0.000000e+00  0.000000e+00  2.524e+01
3.22700e+05  2.093e+06  9.649607e-01  0.000000e+00  0.000000e+00  2.511e+01
3.22800e+05  2.082e+06  9.649704e-01  0.000000e+00  0.000000e+00  2.499e+01
3.22900e+05  2.072e+06  9.649802e-01  0.000000e+00  0.000000e+00  2.486e+01
3.23000e+05  2.061e+06  9.649899e-01  0.000000e+00  0.000000e+00  2.473e+01
3.23100e+05  2.051e+06  9.649996e-01  0.000000e+00  0.000000e+00  2.461e+01
3.23200e+05  2.040e+06  9.650094e-01  0.000000e+00  0.000000e+00  2.448e+01
3.23300e+05  2.030e+06  9.650191e-01  0.000000e+00  0.000000e+00  2.436e+01
3.23400e+05  2.020e+06  9.650288e-01  0.000000e+00  0.000000e+00  2.424e+01
3.23500e+05  2.009e+06  9.650385e-01  0.000000e+00  0.000000e+00  2.412e+01
3.23600e+05  1.999e+06  9.650482e-01  0.000000e+00  0.000000e+00  2.419e+01
3.23700e+05  1.989e+06  9.650579e-01  0.000000e+00  0.000000e+00  2.193e+01
3.23800e+05  1.979e+06  9.650676e-01  0.000000e+00  0.000000e+00  2.177e+01
3.23900e+05  1.969e+06  9.650773e-01  0.000000e+00  0.000000e+00  2.166e+01
3.24000e+05  1.959e+06  9.650870e-01  0.000000e+00  0.000000e+00  2.155e+01
3.24100e+05  1.949e+06  9.650967e-01  0.000000e+00  0.000000e+00  2.144e+01
3.24200e+05  1.939e+06  9.651063e-01  0.000000e+00  0.000000e+00  2.133e+01
3.24300e+05  1.929e+06  9.651160e-01  0.000000e+00  0.000000e+00  2.122e+01
3.24400e+05  1.920e+06  9.651257e-01  0.000000e+00  0.000000e+00  2.112e+01
3.24500e+05  1.910e+06  9.651353e-01  0.000000e+00  0.000000e+00  2.101e+01
3.24600e+05  1.900e+06  9.651450e-01  0.000000e+00  0.000000e+00  2.090e+01
3.24700e+05  1.891e+06  9.651546e-01  0.000000e+00  0.000000e+00  2.080e+01
3.24800e+05  1.881e+06  9.651643e-01  0.000000e+00  0.000000e+00  2.069e+01
3.24900e+05  1.872e+06  9.651739e-01  0.000000e+00  0.000000e+00  2.059e+01
3.25000e+05  1.862e+06  9.651836e-01  0.000000e+00  0.000000e+00  2.048e+01
3.25100e+05  1.853e+06  9.651932e-01  0.000000e+00  0.000000e+00  2.038e+01
3.25200e+05  1.843e+06  9.652028e-01  0.000000e+00  0.000000e+00  2.028e+01
3.25300e+05  1.834e+06  9.652124e-01  0.000000e+00  0.000000e+00  2.017e+01
3.25400e+05  1.825e+06  9.652221e-01  0.000000e+00  0.000000e+00  2.007e+01
3.25500e+05  1.815e+06  9.652317e-01  0.000000e+00  0.000000e+00  1.997e+01
3.25600e+05  1.806e+06  9.652413e-01  0.000000e+00  0.000000e+00  1.987e+01
3.25700e+05  1.797e+06  9.652509e-01  0.000000e+00  0.000000e+00  1.977e+01
3.25800e+05  1.788e+06  9.652605e-01  0.000000e+00  0.000000e+00  1.967e+01
3.25900e+05  1.779e+06  9.652700e-01  0.000000e+00  0.000000e+00  1.957e+01
3.26000e+05  1.770e+06  9.652796e-01  0.000000e+00  0.000000e+00  1.947e+01
3.26100e+05  1.761e+06  9.652892e-01  0.000000e+00  0.000000e+00  1.937e+01
3.26200e+05  1.752e+06  9.652988e-01  0.000000e+00  0.000000e+00  1.927e+01
3.26300e+05  1.743e+06  9.653084e-01  0.000000e+00  0.000000e+00  1.917e+01
3.26400e+05  1.734e+06  9.653179e-01  0.000000e+00  0.000000e+00  1.908e+01
3.26500e+05  1.725e+06  9.653275e-01  0.000000e+00  0.000000e+00  1.898e+01
3.26600e+05  1.717e+06  9.653370e-01  0.000000e+00  0.000000e+00  1.888e+01
3.26700e+05  1.708e+06  9.653466e-01  0.000000e+00  0.000000e+00  1.879e+01
3.26800e+05  1.699e+06  9.653561e-01  0.000000e+00  0.000000e+00  1.869e+01
3.26900e+05  1.691e+06  9.653657e-01  0.000000e+00  0.000000e+00  1.860e+01
3.27000e+05  1.682e+06  9.653752e-01  0.000000e+00  0.000000e+00  1.850e+01
3.27100e+05  1.674e+06  9.653847e-01  0.000000e+00  0.000000e+00  1.841e+01
3.27200e+05  1.665e+06  9.653943e-01  0.000000e+00  0.000000e+00  1.832e+01
3.27300e+05  1.657e+06  9.654038e-01  0.000000e+00  0.000000e+00  1.822e+01
3.27400e+05  1.648e+06  9.654133e-01  0.000000e+00  0.000000e+00  1.813e+01
3.27500e+05  1.640e+06  9.654228e-01  0.000000e+00  0.000000e+00  1.804e+01
3.27600e+05  1.632e+06  9.654323e-01  0.000000e+00  0.000000e+00  1.795e+01
3.27700e+05  1.623e+06  9.654418e-01  0.000000e+00  0.000000e+00  1.786e+01
3.27800e+05  1.615e+06  9.654513e-01  0.000000e+00  0.000000e+00  1.777e+01
3.27900e+05  1.607e+06  9.654608e-01  0.000000e+00  0.000000e+00  1.768e+01
3.28000e+05  1.599e+06  9.654703e-01  0.000000e+00  0.000000e+00  1.759e+01
3.28100e+05  1.591e+06  9.654798e-01  0.000000e+00  0.000000e+00  1.750e+01
3.28200e+05  1.583e+06  9.654892e-01  0.000000e+00  0.000000e+00  1.741e+01
3.28300e+05  1.575e+06  9.654987e-01  0.000000e+00  0.000000e+00  1.732e+01
3.28400e+05  1.567e+06  9.655082e-01  0.000000e+00  0.000000e+00  1.723e+01
3.28500e+05  1.559e+06  9.655176e-01  0.000000e+00  0.000000e+00  1.715e+01
3.28600e+05  1.551e+06  9.655271e-01  0.000000e+00  0.000000e+00  1.706e+01
3.28700e+05  1.543e+06  9.655365e-01  0.000000e+00  0.000000e+00  1.697e+01
3.28800e+05  1.535e+06  9.655460e-01  0.000000e+00  0.000000e+00  1.689e+01
3.28900e+05  1.527e+06  9.655554e-01  0.000000e+00  0.000000e+00  1.680e+01
3.29000e+05  1.520e+06  9.655649e-01  0.000000e+00  0.000000e+00  1.672e+01
3.29100e+05  1.512e+06  9.655743e-01  0.000000e+00  0.000000e+00  1.663e+01
3.29200e+05  1.504e+06  9.655837e-01  0.000000e+00  0.000000e+00  1.655e+01
3.29300e+05  1.497e+06  9.655931e-01  0.000000e+00  0.000000e+00  1.646e+01
3.29400e+05  1.489e+06  9.656026e-01  0.000000e+00  0.000000e+00  1.638e+01
3.29500e+05  1.482e+06  9.656120e-01  0.000000e+00  0.000000e+00  1.630e+01
3.29600e+05  1.474e+06  9.656214e-01  0.000000e+00  0.000000e+00  1.621e+01
3.29700e+05  1.467e+06  9.656308e-01  0.000000e+00  0.000000e+00  1.613e+01
3.29800e+05  1.459e+06  9.656402e-01  0.000000e+00  0.000000e+00  1.605e+01
3.29900e+05  1.452e+06  9.656496e-01  0.000000e+00  0.000000e+00  1.597e+01
3.30000e+05  1.444e+06  9.656590e-01  0.000000e+00  0.000000e+00  1.589e+01
3.30100e+05  1.437e+06  9.656683e-01  0.000000e+00  0.000000e+00  1.581e+01
3.30200e+05  1.430e+06  9.656777e-01  0.000000e+00  0.000000e+00  1.573e+01
3.30300e+05  1.423e+06  9.656871e-01  0.000000e+00  0.000000e+00  1.565e+01
3.30400e+05  1.415e+06  9.656965e-01  0.000000e+00  0.000000e+00  1.557e+01
3.30500e+05  1.408e+06  9.657058e-01  0.000000e+00  0.000000e+00  1.549e+01
3.30600e+05  1.401e+06  9.657152e-01  0.000000e+00  0.000000e+00  1.541e+01
3.30700e+05  1.394e+06  9.657245e-01  0.000000e+00  0.000000e+00  1.533e+01
3.30800e+05  1.387e+06  9.657339e-01  0.000000e+00  0.000000e+00  1.526e+01
3.30900e+05  1.380e+06  9.657432e-01  0.000000e+00  0.000000e+00  1.518e+01
3.31000e+05  1.373e+06  9.657526e-01  0.000000e+00  0.000000e+00  1.523e+01
3.31100e+05  1.366e+06  9.657619e-01  0.000000e+00  0.000000e+00  1.369e+01
3.31200e+05  1.359e+06  9.657712e-01  0.000000e+00  0.000000e+00  1.359e+01
3.31300e+05  1.352e+06  9.657806e-01  0.000000e+00  0.000000e+00  1.352e+01
3.31400e+05  1.345e+06  9.657899e-01  0.000000e+00  0.000000e+00  1.345e+01
3.31500e+05  1.338e+06  9.657992e-01  0.000000e+00  0.000000e+00  1.338e+01
3.31600e+05  1.332e+06  9.658085e-01  0.000000e+00  0.000000e+00  1.332e+01
3.31700e+05  1.325e+06  9.658178e-01  0.000000e+00  0.000000e+00  1.325e+01
3.31800e+05  1.318e+06  9.658271e-01  0.000000e+00  0.000000e+00  1.318e+01
3.31900e+05  1.312e+06  9.658364e-01  0.000000e+00  0.000000e+00  1.312e+01
3.32000e+05  1.305e+06  9.658457e-01  0.000000e+00  0.000000e+00  1.305e+01
3.32100e+05  1.298e+06  9.658550e-01  0.000000e+00  0.000000e+00  1.298e+01
3.32200e+05  1.292e+06  9.658643e-01  0.000000e+00  0.000000e+00  1.292e+01
3.32300e+05  1.285e+06  9.658736e-01  0.000000e+00  0.000000e+00  1.285e+01
3.32400e+05  1.279e+06  9.658828e-01  0.000000e+00  0.000000e+00  1.279e+01
3.32500e+05  1.272e+06  9.658921e-01  0.000000e+00  0.000000e+00  1.272e+01
3.32600e+05  1.266e+06  9.659014e-01  0.000000e+00  0.000000e+00  1.266e+01
3.32700e+05  1.259e+06  9.659106e-01  0.000000e+00  0.000000e+00  1.259e+01
3.32800e+05  1.253e+06  9.659199e-01  0.000000e+00  0.000000e+00  1.253e+01
3.32900e+05  1.247e+06  9.659291e-01  0.000000e+00  0.000000e+00  1.247e+01
3.33000e+05  1.240e+06  9.659384e-01  0.000000e+00  0.000000e+00  1.240e+01
3.33100e+05  1.234e+06  9.659476e-01  0.000000e+00  0.000000e+00  1.234e+01
3.33200e+05  1.228e+06  9.659568e-01  0.000000e+00  0.000000e+00  1.228e+01
3.33300e+05  1.221e+06  9.659661e-01  0.000000e+00  0.000000e+00  1.221e+01
3.33400e+05  1.215e+06  9.659753e-01  0.000000e+00  0.000000e+00  1.215e+01
3.33500e+05  1.209e+06  9.659845e-01  0.000000e+00  0.000000e+00  1.209e+01
3.33600e+05  1.203e+06  9.659937e-01  0.000000e+00  0.000000e+00  1.203e+01
3.33700e+05  1.197e+06  9.660030e-01  0.000000e+00  0.000000e+00  1.197e+01
3.33800e+05  1.191e+06  9.660122e-01  0.000000e+00  0.000000e+00  1.191e+01
3.33900e+05  1.185e+06  9.660214e-01  0.000000e+00  0.000000e+00  1.185e+01
3.34000e+05  1.179e+06  9.660306e-01  0.000000e+00  0.000000e+00  1.179e+01
3.34100e+05  1.173e+06  9.660397e-01  0.000000e+00  0.000000e+00  1.173e+01
3.34200e+05  1.167e+06  9.660489e-01  0.000000e+00  0.000000e+00  1.167e+01
3.34300e+05  1.161e+06  9.660581e-01  0.000000e+00  0.000000e+00  1.161e+01
3.34400e+05  1.155e+06  9.660673e-01  0.000000e+00  0.000000e+00  1.155e+01
3.34500e+05  1.149e+06  9.660765e-01  0.000000e+00  0.000000e+00  1.149e+01
3.34600e+05  1.143e+06  9.660856e-01  0.000000e+00  0.000000e+00  1.143e+01
3.34700e+05  1.138e+06  9.660948e-01  0.000000e+00  0.000000e+00  1.138e+01
3.34800e+05  1.132e+06  9.661040e-01  0.000000e+00  0.000000e+00  1.132e+01
3.34900e+05  1.126e+06  9.661131e-01  0.000000e+00  0.000000e+00  1.126e+01
3.35000e+05  1.120e+06  9.661223e-01  0.000000e+00  0.000000e+00  1.120e+01
3.35100e+05  1.115e+06  9.661314e-01  0.000000e+00  0.000000e+00  1.115e+01
3.35200e+05  1.109e+06  9.661406e-01  0.000000e+00  0.000000e+00  1.109e+01
3.35300e+05  1.103e+06  9.661497e-01  0.000000e+00  0.000000e+00  1.103e+01
3.35400e+05  1.098e+06  9.661588e-01  0.000000e+00  0.000000e+00  1.098e+01
3.35500e+05  1.092e+06  9.661680e-01  0.000000e+00  0.000000e+00  1.092e+01
3.35600e+05  1.087e+06  9.661771e-01  0.000000e+00  0.000000e+00  1.087e+01
